tweet_id	hs	aggressiveness	offensiveness	irony	stereotype
836563501397200896	no	no	no	no	yes
836571764696186880	no	no	no	no	yes
836579045685006336	no	no	no	no	yes
836579910789513216	no	no	no	no	yes
836592654951583747	no	no	no	no	no
836597183692607488	no	no	no	no	no
836599905158324225	no	no	no	yes	no
836623196593979395	no	no	no	no	no
836650463143596032	no	no	no	no	no
836666454179213312	no	no	no	no	no
836694802754326529	yes	strong	strong	no	yes
836705964095070209	no	no	no	no	yes
836741232613281793	no	no	no	no	no
836805456999944192	no	no	no	no	no
836813292941213697	no	no	no	no	no
836828121840168960	no	no	no	no	no
836858310984941570	no	no	no	yes	no
836892139120377857	no	no	no	no	no
836906066470440960	yes	strong	strong	no	yes
836919831794499584	no	no	no	no	yes
836920788682944512	no	no	no	no	no
836926467984474112	no	no	no	no	no
836927857662312449	no	no	no	yes	no
836934366475530240	no	weak	weak	yes	yes
836952929185771520	no	no	weak	no	yes
836984365628305408	no	no	no	no	yes
837013743838052352	no	no	no	no	no
837016796691632134	no	no	weak	no	yes
837044424626450432	no	no	no	no	no
837045975461986306	no	weak	no	no	yes
837063953725415425	yes	strong	strong	no	yes
837219345277337600	no	no	strong	no	yes
837256895366823937	no	no	no	no	no
837269070567378945	no	no	no	no	yes
837269154512187392	no	no	no	no	no
837308026801516545	yes	strong	strong	no	yes
837406435805970436	no	weak	no	no	yes
837408820641075203	yes	weak	strong	yes	yes
837408945442533376	no	no	no	yes	no
837547639872724993	no	no	no	no	no
837601784021516288	no	no	weak	no	yes
837617819437187072	no	weak	no	no	yes
837650611030089728	no	no	no	yes	yes
837674921266397184	no	no	weak	no	no
837724049325363200	no	no	weak	no	yes
837733024166989825	no	no	no	no	no
837800565321134081	no	no	no	no	no
837862493359915008	no	no	no	no	no
837932874003251201	no	no	no	no	no
837977989983895552	no	no	no	no	yes
837999205331304448	no	no	no	no	no
838019723904303104	no	no	no	no	yes
838147029700382723	no	weak	weak	yes	yes
838151560286912513	no	weak	no	no	no
838155254386556928	no	no	no	no	no
838345220555161600	no	no	no	no	no
838363769747222528	no	no	no	no	no
838469950654251008	yes	weak	no	no	yes
838487794511147008	no	no	no	yes	no
838495114859327489	no	no	no	no	no
838517808552116225	no	no	no	no	no
838668978721533952	no	no	no	no	no
838686416884359172	no	no	weak	no	no
838732157862432768	no	no	no	no	no
838735847906283520	yes	strong	no	no	yes
838772452046082050	no	no	no	no	no
838777514466111488	no	no	no	no	no
838790666532564992	yes	strong	weak	no	yes
838828572575944704	no	no	no	no	no
838837616535564293	no	no	no	no	no
838838878370951168	yes	weak	weak	no	yes
838840459577413636	no	no	weak	no	yes
838842516338262016	no	no	no	no	no
838842682256601089	yes	strong	weak	no	yes
838844026082193409	no	no	no	yes	no
839023401779986433	no	no	no	no	yes
839097147048013824	yes	strong	no	no	no
839114839297568771	yes	weak	strong	no	yes
839128428766982144	no	weak	no	no	yes
839136370283147264	no	no	no	no	no
839209165390233604	no	no	no	no	no
839217549241954304	no	no	no	no	no
839240240170680322	yes	strong	no	no	no
839257039880785920	no	no	no	no	yes
839358622375247875	no	no	strong	no	yes
839404327626231808	no	no	no	no	yes
839470128601444352	no	no	no	no	no
839495465037103105	no	no	no	no	no
839500674387816450	no	no	no	no	no
839522783386341376	no	no	no	no	no
839545055052345344	no	no	no	no	no
839613154778841090	yes	strong	no	no	yes
839677695487270912	no	no	no	no	yes
839764329142550529	no	no	no	no	no
839786907001303040	no	no	no	no	no
839790048987996162	no	no	no	no	yes
839804568103960579	yes	weak	strong	no	yes
839806298866790400	no	no	weak	no	yes
839822194976915456	yes	strong	weak	no	yes
839844610277015552	yes	weak	strong	no	yes
839855792673198080	no	no	no	no	no
839896135619727362	no	no	no	no	no
840034093106679808	no	no	no	no	no
840120906009595904	no	no	no	no	no
840145660531822592	no	no	no	no	no
840184094990327809	no	no	no	no	yes
840191044314660864	no	no	weak	no	yes
840210490701824000	no	no	no	no	no
840228788755652608	no	no	no	no	no
840244938210197504	no	no	no	no	no
840251844278538241	yes	no	strong	no	yes
840285163762380801	no	no	no	no	no
840304313054433280	no	no	no	no	no
840448271420145665	yes	weak	strong	no	yes
840496805175529475	no	no	no	no	no
840504373268664324	no	no	no	no	no
840562445169090560	no	no	no	no	no
840597574260273153	no	no	no	no	no
840824444037844992	no	no	no	no	no
840829274772889600	yes	strong	no	no	no
840829719008407553	no	weak	strong	no	yes
840850479093600256	no	no	no	no	no
840881911132246018	yes	strong	no	no	yes
840888714242998273	no	no	no	no	no
840930076766044162	no	no	no	no	no
840948142677884928	no	weak	strong	no	yes
840970916297396227	no	no	weak	no	no
840977044796264448	no	no	weak	no	yes
840982220219273216	no	no	no	no	yes
840986810016759808	no	no	no	no	no
841009329708908544	no	no	no	no	no
841040115514429442	no	no	no	no	no
841048691502907392	no	no	no	no	no
841069080190820352	no	no	no	no	no
841106882429353984	yes	strong	strong	no	yes
841174623341432832	no	no	no	yes	no
841181064018169857	no	no	no	no	no
841187108626825220	no	no	no	no	no
841187823860477952	yes	weak	no	yes	no
841193315064283136	no	no	weak	no	yes
841197163052843008	no	no	no	no	no
841201335731134464	no	no	no	no	no
841207117721681920	no	no	no	no	no
841211116214726657	no	no	no	no	no
841233645360824320	yes	weak	no	no	yes
841238000398934016	no	no	no	no	no
841242918052544512	no	no	no	no	no
841253048588652544	no	no	no	no	no
841254721532882945	no	no	no	no	no
841271759835914245	yes	strong	weak	no	yes
841310807757582336	no	no	no	no	yes
841311441231720449	no	weak	weak	no	no
841316501625962496	no	no	no	no	no
841336164904714240	no	no	weak	no	yes
841336375857303553	no	weak	no	no	yes
841344387984560128	no	no	no	no	yes
841344752570241026	no	no	no	no	no
841378581230022657	no	strong	no	no	yes
841544236252180480	no	no	no	no	no
841569175432749057	no	no	no	no	no
841599836222832640	no	no	no	no	no
841602577288564737	yes	weak	no	no	yes
841621762446094336	no	no	no	no	no
841658938407952384	no	no	no	no	no
841702281770864645	no	no	no	no	no
841702803861045248	no	no	no	no	no
841719665793597445	no	no	no	no	no
841768324639928322	no	no	no	no	no
841781504724336640	no	no	no	no	no
841909513640902656	no	weak	no	no	no
841911402973532162	no	weak	no	no	no
841936278572658690	no	no	no	no	no
841936928870154240	no	no	no	no	no
841941986852655104	no	no	no	no	no
841946306205630464	no	no	no	no	no
841952589411422208	no	no	no	no	no
842024077707624449	no	no	no	no	no
842036245714882560	no	weak	no	no	no
842056134596915201	no	no	no	no	no
842066000795316224	no	no	no	no	no
842086407636189186	yes	strong	no	no	no
842351477750419456	no	no	no	yes	no
842396294832353282	no	no	no	no	no
842447725543198726	yes	no	no	no	yes
842460081597894656	yes	no	strong	no	yes
842464997691273216	no	no	no	no	no
842482955494850560	no	no	no	no	yes
842498452206567425	yes	strong	no	no	no
842605206026108928	no	no	no	no	no
842635347293061120	no	no	no	no	no
842640313822990336	no	no	no	no	no
842678144314363905	no	no	no	no	no
842721846885801984	no	no	no	yes	no
842772889837490176	no	no	no	no	yes
842776832755810306	no	no	weak	no	no
842863108058238977	yes	weak	no	no	yes
842865525797666816	no	no	no	no	no
842871573031800833	yes	weak	no	no	yes
842998889695318016	no	no	no	no	no
843009590551855106	no	no	no	no	no
843040818260721664	no	no	no	no	yes
843063966016442368	no	no	weak	yes	no
843070675292246018	no	no	no	no	no
843071580339126276	no	no	strong	no	no
843077546250067970	yes	no	no	no	yes
843092205824884736	yes	strong	no	no	yes
843104644112953345	no	no	no	no	no
843138596899078146	yes	strong	no	no	yes
843150299024015361	no	no	no	no	no
843606884787609601	no	no	no	no	no
843612862249652227	no	weak	no	no	no
843739169276870659	no	no	no	no	no
843764056968323072	no	no	no	no	no
843773684569595905	no	no	no	no	no
843837877247270912	no	no	no	no	no
843875425420038144	no	no	no	no	no
843930156301500416	no	no	no	no	no
844118496875286528	yes	no	no	no	no
844121556167151616	no	no	no	no	no
844125721450766336	yes	strong	weak	no	yes
844128473857867776	no	no	no	no	no
844128971734372352	no	no	no	no	no
844131402882867200	no	no	no	no	no
844153338082082817	no	no	no	no	yes
844206669173329921	no	no	no	no	no
844240900066869249	no	no	no	no	no
844250078684631040	no	no	no	no	no
844266581152743426	yes	no	no	yes	yes
844283579224014848	no	no	no	no	no
844301862027321348	yes	strong	strong	no	yes
844312049173848065	no	no	no	yes	no
844321804911087616	no	no	no	no	no
844439259889242113	no	no	no	no	no
844477106230902785	no	weak	no	no	no
844493809497112577	no	no	no	no	no
844500879709523970	no	weak	no	no	yes
844523475024957440	yes	strong	no	no	no
844523967167807489	no	no	no	no	no
844578205927428096	no	strong	strong	no	no
844583201804861442	no	no	no	no	no
844590609772023808	no	no	no	no	no
844596307939508224	yes	no	no	no	no
844613054017028105	no	no	no	yes	no
844616526183514120	yes	strong	no	no	yes
844617357897220099	no	no	no	yes	no
844638915420180480	no	no	no	no	no
844649999279554561	no	weak	weak	no	yes
844650822034165761	yes	strong	strong	no	yes
844664130023895040	no	no	no	no	no
844665509325029376	yes	weak	no	no	yes
844693921674543104	yes	no	weak	no	yes
844784974096097280	no	no	no	no	no
844813714918260737	no	no	no	no	no
844816351495544833	no	no	no	no	no
844817192864571392	no	no	no	no	no
844833790052597764	no	no	no	yes	no
844837273162067972	yes	weak	no	no	no
844861081633808385	no	no	no	no	no
844862839340785665	no	no	no	no	yes
844866516344483842	no	no	no	no	yes
844871171350802432	yes	strong	strong	no	yes
844874218714152960	no	no	no	no	no
844876864153899008	no	no	no	no	no
844895278201233409	no	no	no	no	yes
844898928432697344	yes	strong	no	no	no
844910786078236674	no	no	no	no	no
844915018051309568	no	no	no	no	no
844934219570827265	no	no	no	no	no
844949525643104257	no	no	no	yes	no
844953330933776384	no	no	no	no	no
844955896350412802	yes	weak	no	yes	yes
844981035087605760	no	no	no	no	no
844984101874610176	no	no	no	yes	no
844984163996446720	no	no	no	no	no
845017877992390656	no	no	no	no	no
845024920639885313	no	no	no	no	no
845159172169617408	no	no	no	no	no
845180156612272128	no	no	no	yes	no
845206581297991680	no	no	no	no	no
845266866444652544	yes	strong	weak	no	no
845304315862548480	no	no	no	no	no
845304443017068544	no	no	no	no	no
845381221236576256	no	no	weak	yes	no
845452122682544131	no	no	no	yes	no
845562500842184704	no	no	no	no	no
845574470316294144	no	no	no	yes	yes
845612572015558656	yes	strong	strong	no	no
845638444516827136	no	no	no	no	no
845638862995181568	yes	strong	strong	no	yes
845667031848566785	yes	weak	no	no	yes
845680110707585028	no	weak	no	yes	no
845890925826072576	no	no	no	no	no
845936608012652544	no	no	no	no	no
845987641803853825	yes	weak	no	no	yes
846015700464472065	no	no	no	no	no
846028456962015234	no	no	no	no	no
846096380741476353	no	no	no	no	no
846117428283260928	no	no	no	no	no
846253938240376833	no	weak	weak	no	yes
846278429813157888	no	no	no	no	no
846345032114339840	no	no	no	no	yes
846470524029091841	yes	strong	strong	yes	yes
846473461501440000	yes	strong	no	no	no
846480800812060672	no	no	no	yes	no
846639822844448768	no	no	no	yes	no
846786986245607429	no	no	no	no	no
846856984280399872	no	no	strong	no	no
846978641913434112	no	no	no	no	no
846992494957133824	yes	strong	weak	no	yes
846997605406162944	no	weak	no	no	no
847043681362305024	no	no	no	no	no
847116915789193217	no	no	no	no	no
847146179263709190	no	no	no	no	no
847175823668989954	no	no	no	no	yes
847184835093389313	no	no	no	no	no
847196241020817409	no	weak	no	no	yes
847337130401464320	no	no	no	no	no
847348525348212737	no	no	no	no	yes
847364440584409089	no	no	no	no	no
847381706310995969	no	no	weak	yes	no
847396797924298752	no	no	no	no	no
847404622222303235	no	no	no	no	no
847417280715603972	no	weak	strong	no	yes
847425833216000001	no	no	no	no	no
847431752704434179	no	no	no	no	no
847437658791976960	yes	strong	no	no	no
847443931264450560	no	no	no	no	no
847448050335326212	yes	weak	no	no	yes
847498217964961792	no	no	no	no	no
847538042927820800	no	no	no	no	yes
847544674235625472	no	no	no	no	yes
847545450559401986	yes	weak	weak	no	yes
847563356370284548	no	no	no	no	no
847698253437050880	no	no	no	no	no
847773762909065216	no	no	no	no	no
847791112341389312	no	no	no	no	no
847791190007316480	yes	weak	no	no	yes
847791214111764480	no	no	no	no	no
847833316053184512	no	no	no	no	yes
847857298584330240	no	no	no	no	no
847883618928271360	yes	weak	no	yes	yes
847899024480927744	yes	strong	strong	no	no
847973066756038656	no	no	no	no	no
847996428131741697	no	no	no	no	no
848132110481272832	no	no	no	no	no
848181894504206336	no	no	no	no	no
848250001243426817	no	weak	no	no	yes
848393830554587136	yes	weak	no	no	yes
848418816824668161	no	no	no	no	yes
848419383240163328	no	no	no	no	yes
848470093042294785	no	no	no	no	no
848517751819956224	no	weak	no	no	no
848530486926479362	no	no	no	no	no
848645557824499713	no	weak	strong	no	yes
848646425147834368	no	no	no	no	no
848651557608599553	no	no	no	no	no
848808771195473921	no	no	no	yes	no
848897297106829312	no	no	no	no	no
848924425907044352	no	no	no	no	no
848927037775425537	no	no	no	no	no
848931448136531972	no	weak	no	yes	no
848946797540241408	no	weak	no	no	yes
848953272941637636	no	no	weak	no	no
848979457239023618	no	no	no	no	no
848985509733044229	no	no	no	no	yes
848995632064933888	no	no	no	no	no
849039712031584257	no	no	no	no	yes
849141767425359873	no	weak	weak	no	no
849156218572730368	yes	strong	strong	no	no
849161037148545024	no	no	no	no	no
849164291035082753	no	no	no	no	no
849171657075941376	no	no	no	no	no
849173688821977088	yes	strong	no	no	yes
849179554665123840	no	no	no	no	no
849229507177439232	yes	strong	no	no	no
849298409739759616	no	no	no	no	no
849322029358735361	no	no	no	no	no
849334374868889601	no	no	no	no	no
849550311689728000	no	no	no	yes	no
849573624990228480	no	no	no	no	no
849575956700332032	no	no	no	yes	no
849617516909428736	no	no	no	no	no
849685319234596869	yes	strong	no	no	no
849707020341182469	no	weak	no	no	no
849725098030489600	no	no	no	no	no
849732800630620161	yes	strong	no	yes	no
849775019865640962	no	weak	no	no	no
849900443429986304	no	weak	no	no	yes
849909321920114688	yes	strong	no	no	yes
849920673082474498	yes	strong	no	no	yes
849936998974574596	yes	strong	no	no	no
849959694852599809	no	no	no	yes	yes
849968973378715649	no	no	no	no	yes
849972938958938112	no	no	no	no	no
849981459612008448	no	no	no	no	no
850016260792438785	no	no	no	no	no
850026212403687426	no	no	no	no	no
850074916451995651	no	no	no	no	no
850109430586847232	yes	weak	no	yes	yes
850198183766482944	no	no	no	yes	no
850245576176287747	no	no	no	yes	no
850279698609438720	no	no	no	no	no
850279908521717760	no	no	strong	yes	no
850290882721042433	no	no	no	no	no
850329895729324033	no	no	no	no	no
850333162702065664	no	no	no	no	no
850336609987952640	no	no	no	no	no
850346194232594432	no	no	no	no	no
850348752045039620	no	no	no	no	no
850351201786974211	no	no	no	no	no
850356343068385280	no	no	no	no	no
850366617125101569	no	no	no	no	no
850367564119068672	no	no	no	no	no
850403174322143234	yes	strong	no	yes	no
850409677615759363	no	no	no	no	no
850419684528803840	yes	strong	strong	no	yes
850422866684325889	no	weak	no	yes	no
850426828640702465	no	no	no	no	no
850476486570192897	no	no	no	yes	yes
850486979779321859	yes	strong	weak	yes	no
850508177959473152	no	no	no	no	no
850602446565126144	no	no	no	no	no
850603310474301440	no	no	no	no	no
850618322072764416	yes	strong	strong	no	yes
850620171463131139	no	weak	no	no	no
850731297278312448	no	no	no	no	no
850740078209060864	no	no	no	no	yes
850766625926246400	no	no	no	no	no
850807870123909122	yes	strong	strong	no	yes
850845099630231553	yes	weak	no	no	no
850992603986366464	no	no	no	no	no
851007461930696704	no	no	no	no	no
851022309444005888	no	no	no	no	no
851037078863347713	no	no	no	no	no
851041326783180800	no	no	no	no	no
851054437544194048	no	no	no	no	no
851074581557325824	no	no	no	no	no
851090444507381761	no	no	no	no	no
851101703533408256	no	no	no	no	yes
851157914853277698	no	weak	no	yes	no
851188309695111171	no	no	no	no	no
851311680055373825	no	no	no	no	no
851347700293435392	no	no	no	no	no
851354712448401408	no	no	no	no	no
851381888191213568	no	no	no	no	no
851399516456534016	no	no	no	no	no
851459908830670848	no	no	no	no	no
851475627588952064	yes	weak	weak	no	yes
851480109739651073	no	no	no	no	no
851495405959299077	no	no	no	no	no
851502903030403075	no	strong	no	no	no
