tweet_id	tweet_text	target	hs	aggressiveness	offensiveness	irony	stereotype	intensity
793098498824630272	Presidio Caserma Montello Milano 31 ottobre 2016 ore 21, nuova protesta contro migranti clandestini... #news #Milano https://t.co/LFE7ufeuot		no	weak	no	no	yes	0
807169804968882176	Lo diciamo da anni ma questa volta pure la UE lo ha capito: almeno l'80% degli immigrati sbarcati in Italia nel... https://t.co/d7Bvd2cz3u		no	no	no	no	no	0
843797746880536576	Le richieste della Libia per fermare i migranti: gommoni, elicotteri e sala radar https://t.co/T92lIEYpqY via @HuffPostItalia		no	no	no	no	yes	0
852079325369204736	@paolosizzi gentilmente, mi può fare una craniometria di questo individuo straniero che vuole acquistare la squadra… https://t.co/FYL7mkynnj		no	no	no	no	no	0
792369221116239872	Accoglienza #migranti a #Roma, Dossier @APS_Lunaria raddoppiate presenze, ma resta nodo trasparenza @SaloneEdSociale https://t.co/xNPHsqfMIv		no	no	no	no	no	0
855775733989376002	@giannipittella @pdnetwork Una domanda: visto che non sono tutti profughi cosa gli facciamo fare a queste persone oltre che delinquere?		yes	weak	weak	no	yes	2
8,11174E+17	La Merkel si scordi di tentare di salvarsi il culo facendo inversione a U sui "migranti"-tutto il mondo sa che ha c… https://t.co/QGZPuvAj4L		no	weak	weak	yes	no	0
843747632711372800	Sicilia, migranti: ancora sbarchi, solo nel fine settimana soccorsi 3.315 profughi https://t.co/KBuQdlGOCZ		no	no	no	no	no	0
821706006673707008	@ultimenotizie @MichelaMarconi4 se l'Unione Europea è assente nelle emergenze terremoto,immigrazione torniamo alla Comunità Europea		no	no	no	no	no	0
785917050363473920	#dallavostraparte ogni giorno assistiamo inerti a decisioni del governo riguardo l'immigrazione clandestina. Basta clandestini, tutti via		yes	no	no	no	no	1
815221212154564608	Ad esempio i Goti , arrivarono a Roma come immigrati perché fuggivano dagli Unni @FlindersLn @serracchiani		no	no	no	no	no	0
791172109074632704	@agorarai i #migranti alimentano un business mentre le famiglie sfrattate dormono in macchina nell'indifferenza generale..se questa è Italia		yes	weak	no	no	yes	1
820294618214518784	Barcone di migranti naufraga davanti alle coste della Libia: recuperati 8 cadaveri  https://t.co/UZD1a6Iv7S		no	no	no	no	no	0
817123019990728704	Carte false sulla morte della migrante a Cona https://t.co/ZZDezDHg1h via @CorriereAlpi		no	no	no	no	no	0
827148905125179398	Zuckerberg e i big della Silicon Valley contro il ban di Trump: «Tra noi rifugiati e immigrati» https://t.co/v4yBmamrj4		no	no	no	no	no	0
817800783743905792	chiamarla umanità e diritti umani e civili guadagnare sui clandestini e i profughi oserei dire mercenari a tutti... https://t.co/TU3ncd3tev		no	no	no	no	yes	0
791721661359808512	Manovra, l’Italia risponde alla Ue: migranti e sisma le priorità:  L’Italia non farà passi indietro e rispond... https://t.co/d5N1O2j7eJ		no	no	no	no	no	0
847071887733800960	Italia ha approvato Legge sui minori migranti non accompagnati...+Assistenza, + Protezione, + Accoglienza....… https://t.co/szvYahzeKi		no	no	no	no	no	0
847178961117437954	io lo diffido da paragonare i nostri immigrati che andavano in america a lavorare e non farsi mantenere in albergo… https://t.co/m4pltYrZhc		yes	no	weak	no	yes	1
801882328423399424	a_c on Twitter: &amp;quot;Centinaia di migranti in corteo per le vie di #Milano denunciano le condizioni... https://t.co/63aUSoHwDl		no	no	no	no	no	0
805730576451993600	Il #Populismo non c'entra. Il giornali stranieri sbagliano. Il voto dice che non è la Costituzione da cambiare ma un modo di fare politica		no	no	no	no	no	0
833779727701798913	.Il #PD ha fatto accordo su #immigrati con 1 #governo il cui"premier"è stato preso a fucilate anche oggi. #Libia #QuintaColonna #Morani		no	no	no	no	no	0
827912401936871429	Roma, immigrati aggrediscono 81enne per derubarlo: arrestati https://t.co/I2AYbYgM6f		no	no	no	no	no	0
809053720025690113	Gentilissima #Raggi #M5S ancora incredulo 😨😨😨 chiedo conferma se detta sua frase corrisponde al vero? "Gli immigrati sono nostri fratelli"		yes	weak	weak	no	yes	1
782963908294406144	Un mio contributo sul 3 ottobre, Giornata nazionale della Memoria delle Vittime dell'immigrazione.... https://t.co/SZBZQeHgOd		no	no	no	no	no	0
821097911098425346	@ForzaNuova dichiara dichiara, non siete di sicuro i più preparati alla guerriglia urbana, fasci stranieri nei quartieri		no	no	no	no	no	0
821635861326548993	"Milioni ai profughi, famiglia con disabile sbattuta in strada". Forza Nuova: "Assessore risolva subito" https://t.co/AkpYNsqRsh		no	no	no	no	no	0
808057408744464385	#migranti, il piccolo Favour #nasce in mare dopo il salvataggio di 677 naufraghi #aqu... https://t.co/ETWDdJFUME https://t.co/eHocBrucvR		no	no	no	no	no	0
782628279400427520	Orban potrebbe non portare il 50% degli ungheresi a votare sui migranti. Mezzo plebescito, se va bene. Non quello c… https://t.co/zpf4jdfSyV		no	no	no	no	no	0
849388204734246914	Le cose stanno così:appena Sartori ha osato attaccare il Pd, Boldrini, Kyenge e la gestione dissennata dell'immigra… https://t.co/h3QbjQ3Doj		no	no	no	no	yes	0
791568279210975232	Dati delle Nazioni Unite, dal 2010 al 2015 gli immigrati sono diminuiti del 0,1 %. A voi ed alla vostra retorica de… https://t.co/uR67zJHmd3		no	no	no	no	no	0
810468956788191232	@MediasetTgcom24 se i vaccini non ci proteggono, come possiamo salvarci? Molti migranti stanno portando in Italia malattie ormai debellate		yes	weak	weak	no	yes	1
801107574015856641	In due anni spariti 100mila #migranti. Sono in #Italia, ma ora da clandestini https://t.co/TbDtv142Hb https://t.co/Bqk71TB4ZG		no	no	no	no	yes	0
856783208859533312	“I migranti vengono scortati sulle navi delle Ong dagli scafisti” @LaStampa https://t.co/ST8gi1sQfL		no	no	no	no	no	0
7,82493E+17	Hanno fatto bene i genitori via immigrati pure la pensione avvantaggia loro ci vogliono estonguere		yes	weak	strong	no	yes	3
855843748361777152	@vittoriozucconi Magari dirà tanti sfondoni, ma sui migranti non è che abbia tutti i torti!		no	no	no	no	no	0
784421431459385344	Scuola cattolica: 32.157 alunni non italiani. Perché qui nessuno è straniero https://t.co/vjtrn35z5e @SRubinato @Gianluigi_Gigli @PuglisiPD		no	no	no	no	no	0
820753560891691013	#rassegnabalcanica si parla anche di #Serbia a #gazebospeciale nella #giornata del #migrante e del #rifugiato		no	no	no	no	no	0
821741834888237057	Una idea la mia per non sentirlo più, campa sui migranti. Il problema esiste ma non ha lui la soluzione. #Salvini https://t.co/3U1kZLklA6		no	weak	no	no	yes	0
786690494978031617	Video della polizia di Stato #immigranti  #piazzapulita https://t.co/Mn4u1Hz2Q0		no	no	no	no	no	0
807324650434949120	#Roma - La #Raggi (#M5S) trova casa agli immigrati I Romani possono aspettare... https://t.co/3CGqdXYRGe		yes	weak	no	no	yes	1
826755178191798272	di più!😩 lei parte di mattino a caricare i migranti coi barconi...😏  dillo a  #ariachetira e rassicura la giornalai… https://t.co/6t9zGERII6		no	no	no	yes	yes	0
813786085528637440	Ancora #migranti Ancora STUPRATORI https://t.co/PkjXBikbyB		yes	weak	weak	no	yes	2
785767146794156032	"Stiamo costruendo una #Milano che non dimentica nessuno, a partire dai migranti e dai minori" @noimilano2016 #Indifesa #orangerevolution		no	no	no	no	no	0
807166706376261633	Due immigrati del Bangladesh accoltellati a Napoli, indagini della Polizia https://t.co/Yz2PvK9bAM		no	no	no	no	no	0
844236686594899968	@rcavalieri223 COR CAZZO!!! il radical shit ha un attico A NEW YORK MANHATTAN. Alla faccia degli immigrati, Africa, sinergie &amp; cazz varie		no	no	no	no	no	0
826225507033370624	Divieti sull?immigrazione e proteste in aeroporto: anche i nonluoghi hanno un?anima&amp;quot; https://t.co/etvG88IZ9m https://t.co/C5dvCNb4aY		no	no	no	yes	yes	0
838051197474983936	La parola ai migranti: “Siamo donne anche noi”  https://t.co/0UaRgwB1zK - Adriano Montanaro Alessandria		no	no	no	no	no	0
822116183876968448	domani 21.30 su @RadioWombatFi l'8^ di #Uhuru Suoni e notizie dall'Africa si parla anche di migranti IN Africa… https://t.co/NcwOXLUxCs		no	no	no	no	yes	0
808023830702817284	@StormW999 @Paris18__ a loro va bene tutto ciò che fanno i "migranti" zulù... mandiamole tutte ad apericena 32/12 stazione di Colonia		yes	weak	strong	no	yes	3
846804081523933184	Domani alle 11 faremo un viaggio in treno e in barca, alla scoperta storie di migranti di ieri e di oggi.… https://t.co/9Tj0z7QqWZ		no	no	no	no	no	0
835217767079022593	Don Luca Favarin, che da molti anni si occupa d’immigrazione e la cui Onlus Percorso Vita gestisce 12 centri di... https://t.co/oeoH6O6VNH		no	no	no	no	no	0
849931553312358401	Da domani a Roma: Dio è nero (E Gesù è un profugo siriano) mostra di dipinti e acquerelli di Jacopo Fo, storie di... https://t.co/z5baQxLfZj		no	no	no	no	no	0
839720939440975872	Il Fisco punta agli stranieri ricchi: 100 mila euro per risiedere in Italia https://t.co/q9OsYTt1BW @ilmessaggeroit		no	no	no	no	no	0
832970610863136769	La Cattedrale Vegetale di Lodi un progetto artistico che attira italiani e stranieri.  Grazie agli amici di Lille... https://t.co/t8CQ4T5oiF		no	no	no	no	no	0
803544274260422656	Accoglienza migranti a Roma, Croce Rossa: "Situazione paradossale" https://t.co/M6wsTYT9sE		no	no	no	no	yes	0
806408465786793984	"Il Trentino Accoglie", in 1500 alla fiaccolata - "Siamo tutti trentini". Lo ha detto dal palco un profugo arri... https://t.co/wHLZzm2u1g		no	no	no	no	no	0
855884058257231873	Tutti italiani ma i soldi li danno ai migranti https://t.co/iUAuWjucMD		yes	weak	weak	no	yes	2
830146686865571840	@FmMosca  Scommetto che Toro Seduto aveva fatto appoggiare per l'occasione la legge sullo Ius Soli dopo lo sbarco dei "migranti economici"		no	no	no	yes	no	0
856593918443614208	Ma dovrebbe essere la sinistra (quella de sinistra, quella communista cosìììììì) a mettere l'immigrazione davanti a… https://t.co/sTFHD6uyxP		no	no	no	no	no	0
843823217114595328	#Serraj in #Libia é 0, solo prestanome Italia. 'Accordi' per salvare nostra presenza e sua vita. Controllo migranti é bufala. Finisce male.		no	strong	no	no	yes	0
825050835444985857	Aggiungo gli imprenditori li pagano a pasta e fagioli ecco perché vogliono immigrati https://t.co/Ue4Frz2Gqz		no	no	weak	yes	yes	0
790533495944843264	@gasparripdl il problema dei migranti non è nuovo, cosa avete fatto quando eravate voi nella stanza dei bottoni? Sempre colpa dell'ultimo!		no	no	no	no	no	0
843904724994850816	Anche le donne italiane quelle del sud raccolgono i pomodori e muoiono pure.non solo le migranti e adesso quelle dell'est.facciamola finita.		no	weak	no	no	yes	0
854594623691534336	tuttavia la moglie immigrata dalla Slovenia gli ricorda di mostrare amore per l'America ;) quelli che fanno il… https://t.co/yjBx14IQZA		no	no	no	no	no	0
826402431957352448	Per la legge del mare la nave è territorio straniero..per il trattato di Dublino il primo paese se li tiene..dunque… https://t.co/PzCrrkAo5n		no	no	no	no	no	0
791199946859024384	Siamo presenti con @NailanteiN alla presentazione dei quaderni #SaMiFo  #LAlternativa per le donne migranti		no	no	no	no	no	0
783064024116232192	@FmMosca @a_meluzzi loro si ribellano anche con tutto gratis e noi abbiamo perso già dal primo "profugo"sbarcato		yes	no	no	no	no	2
805773271589355521	Io comunque ho votato no anche se sono all'estero..e non faccio il profugo..tutt'altro https://t.co/Gvns2hvOkv		no	no	no	no	no	0
784685346005147648	In Francia mancano diritti fondamentali della Costituzione x #migranti. In Italia ci sono. Ecco perchè qui nn c sn attentati #tropeafestival		no	no	no	no	no	0
787638295694106625	@EUROMERDA Il #governo spieghi xchè #Italia importa e fa rimanere delinquenti di altri paesi.Forse quelli autoctoni nn bastano?#immigrazione		yes	strong	weak	no	yes	3
803561354825232384	@annalisaveneto degli incapaci..succederebbe un casino..e si fermerebbe l'esodo degli immigrati..con cui l'italia ricatta l'europa..		no	no	no	no	no	0
819940479332712448	"Così noi migranti veniamo massacrati nell'inferno della Libia" via @fanpage https://t.co/nW1UgtGtNp		no	no	no	no	no	0
783635544173600768	@myrtamerlino Vi sono stranieri anche in altri settori (industria, agricoltura, commercio, turismo ed edilizia). Il Suo posto è al sicuro.		no	no	no	no	no	0
821052610434265093	#Meningite, allarme sui profughi: "Vaccinare chi arriva in Italia" - Affaritaliani.it https://t.co/eW7VSrwZ2i		yes	no	no	no	no	1
836369354941849602	Il ministro degli Esteri tedesco, Gabriel: l'Italia va aiutata sul lavoro e sui migranti - Rai News… https://t.co/BsSdH2RpVk		no	no	no	no	no	0
815315200396115969	Il lavoro, i giovani, l'immigrazione, l'odio nella vita politica, la solidarietà: il discorso di Mattarella … https://t.co/aoCWet3xWr		no	no	no	no	no	0
826066760679903232	In catene davanti alla Prefettura per dire no al piano migranti. Questa mattina a Salerno hanno manifestato i... https://t.co/bgBN2goFnq		no	no	no	no	no	0
829426448079269888	: Mogherini dopo suicidio giovane disoccupato: “Abbiamo bisogno di immigrati” https://t.co/KOcpXluvbx #sanremo2017		no	no	no	no	no	0
856746754250874880	Noi paghiamo e i farabutti navigano nell'oro alla ns faccia!! Minori stranieri nn accompagnati?Miniera d'oro x Onlus https://t.co/MDClyjLhYs		yes	weak	weak	yes	yes	2
786458805399719936	@carmentpf in italia nn ti facevano frequentare la scuola se nn vaccinavamo i bambini, per gli immigrati nn funziona cosi		no	no	no	no	no	0
785173876716236800	VIDEO più VISTO della Settimana su https://t.co/B1g4ul0kdG: dialogo irreale #migranti-#Carabinieri @_Carabinieri_ https://t.co/iXTZbBbdCT		no	no	no	no	no	0
818554372531613696	@matteosalvinimi @rete4 @QuintaColonnaTv Ti sto seguendo assieme alla mia famiglia.La situazione peggiora sempre più in Italia con immigraz.		no	no	no	no	no	0
811939768909135872	@mgdj56 Siamo vicini alla famiglia! Abbiamo perso altra giovane che cercava altrove il suo futuro! Qll dei "nostri" è gestione immigrati!		no	no	no	yes	yes	0
837022959130849280	Tribunale di Firenze si arrende a circa 3.000 procedure relative ai presunti profughi, altre pratiche vengono RITARDATE. Gli italiani? DOPO…		yes	weak	no	no	yes	1
810391427385528321	Ricordate ci dicevano, i soliti noti, che siamo noi ad infettare i poveri " profughi" dal. lavoro https://t.co/pAztWJ6XGx		yes	weak	weak	yes	yes	2
836499981062258689	Vent'anni dopo il Kosovo, l'orrore nei disegni dei piccoli profughi https://t.co/v8dSm2oqzG via @repubblicait		no	no	no	no	no	0
816502027656318979	Raggi piange, migranti all'addiaccio: Roma senza accoglienza https://t.co/5MWYx2wxtE		no	no	no	yes	yes	0
808449553909354496	dal sito "tutti i crimini degli immigrati punto com" alla faccia della xenofobia https://t.co/fs6IGlK9He		yes	no	no	yes	yes	1
800419650915995648	Milano sotto scacco degli immigrati, ma si minimizza, il fatto di inviare l'esercito la dice lunga! https://t.co/9DtOjhSZ8y		no	weak	no	no	yes	0
821650108454498306	Aumentano le imprese, in calo i visitatori stranieri: tutti i dati sul ... - Il https://t.co/ermhjIIWpK https://t.co/FDqnpltDWY		no	no	no	no	no	0
788316907300610048	@repubblicait legge impopolare imposta con la forza dal governo a tutela di interessi stranieri è sempre una legge che nn trova applicazione		no	no	no	no	no	0
8,22178E+17	#milano: Torture su profughi, l'arrestato a Milano respinge le accuse: "Anch'io sono una vittima" https://t.co/G4JCtRN7c1		no	no	no	no	no	0
801725246432808960	#ultimenotizie #news #notizie: Roma e i migranti di via Ramazzini:  il ghetto dove la vita non si arrende https://t.co/zNT5t1iOxd		no	no	no	no	yes	0
856645545158475777	La #marinamilitare deve invitare "gentilmente" le navi ONG a portare i migranti "salvati" nei porti più vicini, non in italia.		no	no	no	yes	yes	0
789010807648555008	@GiancarloTrevi2 @lucatelese Votate SI' e tra 5-10 anni Italia rinata x apporto benefico migranti (questa teoria Mattarella, Alfano, Renzi?)		no	no	no	no	yes	0
829636405701730304	#news #RT Roma e Tunisi contro traffico migranti: Firmata dichiarazione congiunta con collega tunisino a Roma… https://t.co/0m80RXVt4s		no	no	no	no	no	0
815206045052272640	Interessante reportage del @Corriere, con foto (al solito bellissime) di @Mattia__Vacca #migranti #como   https://t.co/5TdCAHtrbK		no	no	no	no	no	0
784694423816966144	Notare il "profugo" Pakistano come se in Pakistan ci fosse la guerra.. #refugeeswelcome #migranti questa è l'accogl… https://t.co/3SkiwknhOl		yes	no	no	no	no	2
